Ram,CPU_freq,PrimaryStorage,Weight,ScreenW,ScreenH,TypeName_Notebook,PrimaryStorageType_SSD,Inches,PrimaryStorageType_HDD,Screen_Standard,Screen_Full HD,Price_euros
0.032258064516129,0.4074074074074074,0.0588235294117647,0.3765586034912719,0.0,0.0,1.0,1.0,0.6626506024096387,0.0,1.0,0.0,0.0329113924050632
0.0967741935483871,0.7777777777777778,0.1215686274509803,0.6259351620947632,0.2239288601455133,0.2241379310344827,0.0,1.0,0.8674698795180725,0.0,0.0,1.0,0.189873417721519
0.032258064516129,0.5925925925925926,0.1215686274509803,0.4014962593516209,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0784810126582278
0.032258064516129,0.0740740740740741,0.4980392156862745,0.5261845386533666,0.0,0.0,1.0,0.0,0.8674698795180725,1.0,1.0,0.0,0.0492827004219409
0.032258064516129,0.1999999999999999,0.0274509803921568,0.0,0.2239288601455133,0.3103448275862069,0.0,0.0,0.0,0.0,1.0,0.0,0.0244725738396624
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1125738396624472
0.032258064516129,0.5925925925925926,0.1215686274509803,0.2917705735660848,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0378886075949367
0.0967741935483871,0.3333333333333333,0.2470588235294117,0.199501246882793,0.2239288601455133,0.2241379310344827,1.0,1.0,0.385542168674699,0.0,0.0,1.0,0.1567932489451476
0.032258064516129,0.5555555555555555,0.4980392156862745,0.4264339152119701,0.0,0.0,1.0,0.0,0.6626506024096387,1.0,1.0,0.0,0.0354430379746835
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.3591022443890274,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1002194092827004
0.032258064516129,0.4074074074074074,0.0588235294117647,0.3042394014962594,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0447257383966244
0.032258064516129,0.5925925925925926,0.1215686274509803,0.3266832917705736,0.0,0.0,1.0,1.0,0.6626506024096387,0.0,1.0,0.0,0.0695679324894514
